StudentSK,CourseSK,AssessmentSK,score,weight,is_submitted,is_passed,is_late,days_late,is_banked
23073,16,145.0,90.0,12.5,1,1,1,47.0,0
23074,16,145.0,94.0,12.5,1,1,0,-5.0,0
23075,16,145.0,72.0,12.5,1,1,0,0.0,0
23076,16,145.0,86.0,12.5,1,1,0,-2.0,0
10276,16,145.0,90.0,12.5,1,1,0,-5.0,0
23077,16,145.0,66.0,12.5,1,1,0,-2.0,0
23078,16,145.0,88.0,12.5,1,1,0,0.0,0
10280,16,145.0,56.0,12.5,1,1,1,1.0,0
23079,16,145.0,28.0,12.5,1,0,1,6.0,0
23080,16,145.0,78.0,12.5,1,1,0,-1.0,0
23082,16,145.0,64.0,12.5,1,1,1,15.0,0
23083,16,145.0,80.0,12.5,1,1,0,0.0,0
23084,16,145.0,94.0,12.5,1,1,0,-1.0,0
23085,16,145.0,82.0,12.5,1,1,0,-8.0,0
23086,16,145.0,88.0,12.5,1,1,0,-2.0,0
23087,16,145.0,80.0,12.5,1,1,0,-1.0,0
23089,16,145.0,66.0,12.5,1,1,1,1.0,0
23090,16,145.0,66.0,12.5,1,1,0,0.0,0
23091,16,145.0,94.0,12.5,1,1,0,-3.0,0
23092,16,145.0,86.0,12.5,1,1,0,-3.0,0
23093,16,145.0,62.0,12.5,1,1,0,0.0,0
23094,16,145.0,76.0,12.5,1,1,0,0.0,0
23095,16,145.0,86.0,12.5,1,1,0,-1.0,0
23098,16,145.0,66.0,12.5,1,1,0,-2.0,0
695,16,145.0,76.0,12.5,1,1,0,-3.0,0
10302,16,145.0,68.0,12.5,1,1,0,0.0,0
23099,16,145.0,80.0,12.5,1,1,0,0.0,0
12631,16,145.0,80.0,12.5,1,1,0,0.0,0
23100,16,145.0,88.0,12.5,1,1,0,-3.0,0
23101,16,145.0,94.0,12.5,1,1,0,-4.0,0
10314,16,145.0,68.0,12.5,1,1,0,-1.0,0
23103,16,145.0,84.0,12.5,1,1,1,9.0,0
23104,16,145.0,70.0,12.5,1,1,0,-1.0,0
23106,16,145.0,84.0,12.5,1,1,0,0.0,0
23107,16,145.0,80.0,12.5,1,1,0,-7.0,0
23109,16,145.0,72.0,12.5,1,1,0,-3.0,0
23110,16,145.0,88.0,12.5,1,1,0,-1.0,0
21084,16,145.0,90.0,12.5,1,1,0,-20.0,1
23111,16,145.0,72.0,12.5,1,1,0,-2.0,0
23112,16,145.0,70.0,12.5,1,1,0,-2.0,0
23114,16,145.0,86.0,12.5,1,1,0,-6.0,0
23117,16,145.0,82.0,12.5,1,1,0,-1.0,0
23118,16,145.0,88.0,12.5,1,1,0,0.0,0
23119,16,145.0,72.0,12.5,1,1,0,-1.0,0
23120,16,145.0,74.0,12.5,1,1,0,-15.0,0
13831,16,145.0,78.0,12.5,1,1,0,-1.0,0
21100,16,145.0,52.0,12.5,1,1,0,-20.0,1
23121,16,145.0,58.0,12.5,1,1,1,3.0,0
23122,16,145.0,96.0,12.5,1,1,0,-21.0,0
21101,16,145.0,86.0,12.5,1,1,0,0.0,0
23123,16,145.0,80.0,12.5,1,1,0,0.0,0
23124,16,145.0,92.0,12.5,1,1,0,-20.0,1
15411,16,145.0,80.0,12.5,1,1,0,0.0,0
23126,16,145.0,80.0,12.5,1,1,1,5.0,0
21103,16,145.0,88.0,12.5,1,1,0,-1.0,0
21104,16,145.0,94.0,12.5,1,1,0,-3.0,0
21105,16,145.0,88.0,12.5,1,1,0,-2.0,0
21106,16,145.0,94.0,12.5,1,1,0,-1.0,0
21107,16,145.0,84.0,12.5,1,1,0,-2.0,0
21108,16,145.0,76.0,12.5,1,1,0,-1.0,0
21110,16,145.0,76.0,12.5,1,1,0,-1.0,0
21111,16,145.0,88.0,12.5,1,1,0,-6.0,0
21112,16,145.0,44.0,12.5,1,1,1,8.0,0
21114,16,145.0,72.0,12.5,1,1,0,-4.0,0
21115,16,145.0,96.0,12.5,1,1,0,0.0,0
8415,16,145.0,66.0,12.5,1,1,0,-1.0,0
21116,16,145.0,84.0,12.5,1,1,0,-3.0,0
21119,16,145.0,82.0,12.5,1,1,0,0.0,0
21120,16,145.0,72.0,12.5,1,1,0,-1.0,0
21121,16,145.0,70.0,12.5,1,1,0,-2.0,0
21122,16,145.0,80.0,12.5,1,1,0,-1.0,0
21124,16,145.0,78.0,12.5,1,1,0,-1.0,0
21125,16,145.0,76.0,12.5,1,1,0,-1.0,0
21126,16,145.0,78.0,12.5,1,1,0,-4.0,0
21127,16,145.0,82.0,12.5,1,1,0,-2.0,0
21128,16,145.0,86.0,12.5,1,1,0,0.0,0
21129,16,145.0,76.0,12.5,1,1,0,-1.0,0
10367,16,145.0,80.0,12.5,1,1,0,-4.0,0
21130,16,145.0,90.0,12.5,1,1,0,-1.0,0
21132,16,145.0,96.0,12.5,1,1,0,-2.0,0
21133,16,145.0,86.0,12.5,1,1,0,-1.0,0
21135,16,145.0,82.0,12.5,1,1,0,-1.0,0
21136,16,145.0,64.0,12.5,1,1,0,0.0,0
21137,16,145.0,92.0,12.5,1,1,0,0.0,0
21139,16,145.0,68.0,12.5,1,1,0,-1.0,0
21140,16,145.0,80.0,12.5,1,1,0,-3.0,0
21141,16,145.0,68.0,12.5,1,1,0,-1.0,0
21142,16,145.0,72.0,12.5,1,1,0,-20.0,1
21143,16,145.0,92.0,12.5,1,1,1,21.0,0
10379,16,145.0,92.0,12.5,1,1,0,0.0,0
21144,16,145.0,14.0,12.5,1,0,0,-2.0,0
21145,16,145.0,92.0,12.5,1,1,0,-1.0,0
21146,16,145.0,86.0,12.5,1,1,0,-1.0,0
21147,16,145.0,76.0,12.5,1,1,0,-21.0,0
21148,16,145.0,90.0,12.5,1,1,0,-4.0,0
21149,16,145.0,86.0,12.5,1,1,0,0.0,0
8445,16,145.0,80.0,12.5,1,1,0,-1.0,0
21151,16,145.0,48.0,12.5,1,1,0,0.0,0
762,16,145.0,90.0,12.5,1,1,0,-1.0,0
21154,16,145.0,90.0,12.5,1,1,0,0.0,0
21155,16,145.0,54.0,12.5,1,1,1,10.0,0
21156,16,145.0,84.0,12.5,1,1,0,-1.0,0
21158,16,145.0,82.0,12.5,1,1,0,-1.0,0
21159,16,145.0,68.0,12.5,1,1,0,-1.0,0
21160,16,145.0,80.0,12.5,1,1,0,-3.0,0
8451,16,145.0,78.0,12.5,1,1,0,0.0,0
21161,16,145.0,80.0,12.5,1,1,0,0.0,0
21164,16,145.0,0.0,12.5,1,0,1,1.0,0
21165,16,145.0,86.0,12.5,1,1,0,-1.0,0
21167,16,145.0,78.0,12.5,1,1,0,-4.0,0
21168,16,145.0,58.0,12.5,1,1,0,-7.0,0
21169,16,145.0,84.0,12.5,1,1,0,-2.0,0
21170,16,145.0,88.0,12.5,1,1,0,-2.0,0
21171,16,145.0,74.0,12.5,1,1,0,-1.0,0
21172,16,145.0,62.0,12.5,1,1,0,0.0,0
21173,16,145.0,82.0,12.5,1,1,0,-8.0,0
21174,16,145.0,66.0,12.5,1,1,0,-2.0,0
8474,16,145.0,94.0,12.5,1,1,0,-2.0,0
21175,16,145.0,90.0,12.5,1,1,0,0.0,0
21176,16,145.0,86.0,12.5,1,1,0,-6.0,0
21177,16,145.0,96.0,12.5,1,1,0,-8.0,0
21179,16,145.0,74.0,12.5,1,1,0,-1.0,0
21180,16,145.0,88.0,12.5,1,1,0,0.0,0
21181,16,145.0,82.0,12.5,1,1,0,-1.0,0
21182,16,145.0,84.0,12.5,1,1,0,0.0,0
21186,16,145.0,74.0,12.5,1,1,0,-18.0,0
21187,16,145.0,92.0,12.5,1,1,0,0.0,0
21188,16,145.0,94.0,12.5,1,1,0,-2.0,0
21189,16,145.0,62.0,12.5,1,1,0,0.0,0
21190,16,145.0,82.0,12.5,1,1,0,-2.0,0
10412,16,145.0,66.0,12.5,1,1,0,-1.0,0
21191,16,145.0,74.0,12.5,1,1,0,-14.0,0
21194,16,145.0,40.0,12.5,1,1,1,5.0,0
21196,16,145.0,80.0,12.5,1,1,0,-1.0,0
21197,16,145.0,88.0,12.5,1,1,0,-1.0,0
21198,16,145.0,84.0,12.5,1,1,0,-1.0,0
21199,16,145.0,88.0,12.5,1,1,0,-3.0,0
21200,16,145.0,88.0,12.5,1,1,0,0.0,0
21201,16,145.0,74.0,12.5,1,1,0,-2.0,0
10419,16,145.0,80.0,12.5,1,1,0,0.0,0
21202,16,145.0,76.0,12.5,1,1,0,-1.0,0
21203,16,145.0,74.0,12.5,1,1,0,-1.0,0
21204,16,145.0,84.0,12.5,1,1,0,-7.0,0
21205,16,145.0,82.0,12.5,1,1,0,-1.0,0
21206,16,145.0,92.0,12.5,1,1,0,-2.0,0
21208,16,145.0,64.0,12.5,1,1,0,-1.0,0
21209,16,145.0,78.0,12.5,1,1,1,2.0,0
21210,16,145.0,86.0,12.5,1,1,0,-10.0,0
19627,16,145.0,62.0,12.5,1,1,0,-20.0,1
21211,16,145.0,42.0,12.5,1,1,0,0.0,0
21213,16,145.0,46.0,12.5,1,1,0,0.0,0
21215,16,145.0,84.0,12.5,1,1,0,-1.0,0
21216,16,145.0,56.0,12.5,1,1,1,7.0,0
21217,16,145.0,82.0,12.5,1,1,0,0.0,0
21218,16,145.0,84.0,12.5,1,1,0,-1.0,0
21219,16,145.0,14.0,12.5,1,0,1,2.0,0
10432,16,145.0,90.0,12.5,1,1,0,-1.0,0
21220,16,145.0,40.0,12.5,1,1,0,-1.0,0
21222,16,145.0,94.0,12.5,1,1,0,0.0,0
8525,16,145.0,98.0,12.5,1,1,0,0.0,0
13951,16,145.0,68.0,12.5,1,1,0,-1.0,0
21225,16,145.0,66.0,12.5,1,1,0,-2.0,0
21226,16,145.0,62.0,12.5,1,1,0,0.0,0
21227,16,145.0,94.0,12.5,1,1,0,-1.0,0
21228,16,145.0,54.0,12.5,1,1,0,-2.0,0
21229,16,145.0,84.0,12.5,1,1,0,-2.0,0
21230,16,145.0,98.0,12.5,1,1,0,-1.0,0
19653,16,145.0,90.0,12.5,1,1,0,-20.0,1
21231,16,145.0,86.0,12.5,1,1,0,-2.0,0
21232,16,145.0,100.0,12.5,1,1,0,-11.0,0
8537,16,145.0,70.0,12.5,1,1,0,0.0,0
21234,16,145.0,96.0,12.5,1,1,0,-20.0,1
21235,16,145.0,72.0,12.5,1,1,0,-7.0,0
21236,16,145.0,92.0,12.5,1,1,0,-1.0,0
21237,16,145.0,76.0,12.5,1,1,0,-5.0,0
21238,16,145.0,82.0,12.5,1,1,0,-3.0,0
21239,16,145.0,88.0,12.5,1,1,0,-2.0,0
21240,16,145.0,84.0,12.5,1,1,0,-4.0,0
21242,16,145.0,96.0,12.5,1,1,0,-9.0,0
21243,16,145.0,80.0,12.5,1,1,0,-2.0,0
21244,16,145.0,96.0,12.5,1,1,0,-3.0,0
21245,16,145.0,78.0,12.5,1,1,0,-2.0,0
21246,16,145.0,80.0,12.5,1,1,0,-1.0,0
21247,16,145.0,76.0,12.5,1,1,0,0.0,0
21248,16,145.0,92.0,12.5,1,1,0,-1.0,0
21249,16,145.0,68.0,12.5,1,1,0,0.0,0
21251,16,145.0,78.0,12.5,1,1,0,0.0,0
21252,16,145.0,88.0,12.5,1,1,0,-1.0,0
8560,16,145.0,80.0,12.5,1,1,0,-1.0,0
21253,16,145.0,64.0,12.5,1,1,0,0.0,0
10452,16,145.0,80.0,12.5,1,1,0,0.0,0
21256,16,145.0,34.0,12.5,1,0,1,9.0,0
21257,16,145.0,78.0,12.5,1,1,0,-2.0,0
21258,16,145.0,86.0,12.5,1,1,0,-5.0,0
21259,16,145.0,90.0,12.5,1,1,0,-1.0,0
21261,16,145.0,82.0,12.5,1,1,0,-3.0,0
21262,16,145.0,64.0,12.5,1,1,0,-1.0,0
21263,16,145.0,70.0,12.5,1,1,0,-3.0,0
21265,16,145.0,60.0,12.5,1,1,0,0.0,0
21266,16,145.0,92.0,12.5,1,1,0,-4.0,0
21267,16,145.0,48.0,12.5,1,1,0,-20.0,1
21269,16,145.0,80.0,12.5,1,1,0,-7.0,0
21270,16,145.0,84.0,12.5,1,1,0,-1.0,0
21271,16,145.0,84.0,12.5,1,1,0,-1.0,0
21272,16,145.0,88.0,12.5,1,1,0,-2.0,0
21273,16,145.0,86.0,12.5,1,1,0,-12.0,0
21274,16,145.0,78.0,12.5,1,1,0,0.0,0
21275,16,145.0,90.0,12.5,1,1,0,0.0,0
21277,16,145.0,66.0,12.5,1,1,0,-1.0,0
21278,16,145.0,86.0,12.5,1,1,0,-1.0,0
21279,16,145.0,88.0,12.5,1,1,0,-1.0,0
21281,16,145.0,70.0,12.5,1,1,0,0.0,0
21282,16,145.0,90.0,12.5,1,1,0,-3.0,0
21283,16,145.0,90.0,12.5,1,1,0,-4.0,0
19710,16,145.0,68.0,12.5,1,1,0,0.0,0
21287,16,145.0,76.0,12.5,1,1,0,-20.0,1
21288,16,145.0,54.0,12.5,1,1,1,5.0,0
21289,16,145.0,72.0,12.5,1,1,0,-1.0,0
21291,16,145.0,56.0,12.5,1,1,0,-1.0,0
21292,16,145.0,82.0,12.5,1,1,0,-2.0,0
21293,16,145.0,92.0,12.5,1,1,0,-1.0,0
21294,16,145.0,94.0,12.5,1,1,0,0.0,0
21295,16,145.0,76.0,12.5,1,1,0,-1.0,0
21296,16,145.0,74.0,12.5,1,1,0,0.0,0
21298,16,145.0,86.0,12.5,1,1,0,-2.0,0
21299,16,145.0,92.0,12.5,1,1,0,-3.0,0
21302,16,145.0,66.0,12.5,1,1,0,-4.0,0
21304,16,145.0,82.0,12.5,1,1,0,0.0,0
21305,16,145.0,98.0,12.5,1,1,0,-1.0,0
21306,16,145.0,82.0,12.5,1,1,0,-2.0,0
21307,16,145.0,88.0,12.5,1,1,0,-3.0,0
21308,16,145.0,74.0,12.5,1,1,0,0.0,0
21309,16,145.0,42.0,12.5,1,1,0,-2.0,0
21310,16,145.0,80.0,12.5,1,1,0,-2.0,0
21311,16,145.0,78.0,12.5,1,1,0,0.0,0
21313,16,145.0,38.0,12.5,1,0,1,4.0,0
21314,16,145.0,84.0,12.5,1,1,0,0.0,0
21315,16,145.0,68.0,12.5,1,1,0,0.0,0
21316,16,145.0,86.0,12.5,1,1,0,-9.0,0
21317,16,145.0,88.0,12.5,1,1,0,-6.0,0
21318,16,145.0,84.0,12.5,1,1,0,-3.0,0
8616,16,145.0,76.0,12.5,1,1,0,0.0,0
21319,16,145.0,92.0,12.5,1,1,0,-3.0,0
21320,16,145.0,84.0,12.5,1,1,0,0.0,0
21321,16,145.0,88.0,12.5,1,1,0,-1.0,0
21322,16,145.0,88.0,12.5,1,1,0,-1.0,0
21323,16,145.0,78.0,12.5,1,1,0,-6.0,0
21324,16,145.0,96.0,12.5,1,1,0,-1.0,0
21325,16,145.0,80.0,12.5,1,1,1,14.0,0
21326,16,145.0,80.0,12.5,1,1,0,-20.0,1
21327,16,145.0,80.0,12.5,1,1,0,0.0,0
21328,16,145.0,56.0,12.5,1,1,0,0.0,0
21329,16,145.0,80.0,12.5,1,1,0,-1.0,0
21330,16,145.0,94.0,12.5,1,1,0,0.0,0
21331,16,145.0,68.0,12.5,1,1,0,0.0,0
21333,16,145.0,90.0,12.5,1,1,0,-20.0,1
21334,16,145.0,92.0,12.5,1,1,1,12.0,0
21335,16,145.0,48.0,12.5,1,1,1,6.0,0
21337,16,145.0,62.0,12.5,1,1,0,-1.0,0
21338,16,145.0,74.0,12.5,1,1,0,0.0,0
21339,16,145.0,58.0,12.5,1,1,0,0.0,0
21340,16,145.0,92.0,12.5,1,1,0,0.0,0
21341,16,145.0,60.0,12.5,1,1,0,-3.0,0
21342,16,145.0,74.0,12.5,1,1,0,-3.0,0
21343,16,145.0,84.0,12.5,1,1,0,-7.0,0
21344,16,145.0,100.0,12.5,1,1,0,-13.0,0
21345,16,145.0,96.0,12.5,1,1,0,-1.0,0
21346,16,145.0,94.0,12.5,1,1,0,-4.0,0
21347,16,145.0,94.0,12.5,1,1,0,-20.0,1
21348,16,145.0,94.0,12.5,1,1,0,-1.0,0
21349,16,145.0,56.0,12.5,1,1,0,0.0,0
21350,16,145.0,84.0,12.5,1,1,0,-18.0,0
21352,16,145.0,62.0,12.5,1,1,0,-1.0,0
21353,16,145.0,92.0,12.5,1,1,0,-1.0,0
21354,16,145.0,66.0,12.5,1,1,0,0.0,0
10536,16,145.0,70.0,12.5,1,1,0,0.0,0
21355,16,145.0,84.0,12.5,1,1,0,-3.0,0
21356,16,145.0,70.0,12.5,1,1,0,-1.0,0
21357,16,145.0,70.0,12.5,1,1,0,0.0,0
21358,16,145.0,88.0,12.5,1,1,0,-1.0,0
21359,16,145.0,90.0,12.5,1,1,0,-1.0,0
21360,16,145.0,68.0,12.5,1,1,0,0.0,0
21361,16,145.0,54.0,12.5,1,1,1,7.0,0
21362,16,145.0,76.0,12.5,1,1,0,0.0,0
21363,16,145.0,68.0,12.5,1,1,0,-1.0,0
10539,16,145.0,80.0,12.5,1,1,0,0.0,0
21364,16,145.0,94.0,12.5,1,1,0,-20.0,1
10541,16,145.0,92.0,12.5,1,1,0,-18.0,0
21365,16,145.0,78.0,12.5,1,1,0,-1.0,0
21366,16,145.0,52.0,12.5,1,1,0,-1.0,0
21367,16,145.0,84.0,12.5,1,1,0,-3.0,0
21368,16,145.0,64.0,12.5,1,1,0,-1.0,0
21369,16,145.0,92.0,12.5,1,1,0,-6.0,0
21372,16,145.0,82.0,12.5,1,1,0,0.0,0
21373,16,145.0,48.0,12.5,1,1,1,1.0,0
21374,16,145.0,76.0,12.5,1,1,0,-2.0,0
21375,16,145.0,86.0,12.5,1,1,0,-2.0,0
8662,16,145.0,96.0,12.5,1,1,0,-4.0,0
21377,16,145.0,94.0,12.5,1,1,0,-8.0,0
21379,16,145.0,80.0,12.5,1,1,0,0.0,0
21380,16,145.0,64.0,12.5,1,1,0,-1.0,0
19799,16,145.0,92.0,12.5,1,1,0,-20.0,1
21382,16,145.0,90.0,12.5,1,1,0,-3.0,0
21383,16,145.0,94.0,12.5,1,1,0,-1.0,0
21384,16,145.0,78.0,12.5,1,1,0,-2.0,0
10566,16,145.0,88.0,12.5,1,1,0,0.0,0
21385,16,145.0,76.0,12.5,1,1,0,-1.0,0
21386,16,145.0,82.0,12.5,1,1,0,-1.0,0
21387,16,145.0,74.0,12.5,1,1,1,11.0,0
10569,16,145.0,90.0,12.5,1,1,0,-3.0,0
21390,16,145.0,76.0,12.5,1,1,1,8.0,0
21391,16,145.0,80.0,12.5,1,1,0,0.0,0
21392,16,145.0,84.0,12.5,1,1,0,-8.0,0
21393,16,145.0,96.0,12.5,1,1,0,-2.0,0
21395,16,145.0,90.0,12.5,1,1,0,-3.0,0
21396,16,145.0,84.0,12.5,1,1,0,-1.0,0
21397,16,145.0,80.0,12.5,1,1,0,-1.0,0
21399,16,145.0,94.0,12.5,1,1,0,-4.0,0
21400,16,145.0,32.0,12.5,1,0,0,-1.0,0
21401,16,145.0,54.0,12.5,1,1,0,0.0,0
21402,16,145.0,72.0,12.5,1,1,0,0.0,0
21403,16,145.0,62.0,12.5,1,1,1,3.0,0
21405,16,145.0,74.0,12.5,1,1,0,-2.0,0
21406,16,145.0,82.0,12.5,1,1,0,-1.0,0
21407,16,145.0,82.0,12.5,1,1,0,0.0,0
21408,16,145.0,46.0,12.5,1,1,0,-1.0,0
10586,16,145.0,90.0,12.5,1,1,0,-1.0,0
21409,16,145.0,84.0,12.5,1,1,0,-1.0,0
21410,16,145.0,64.0,12.5,1,1,0,-1.0,0
21411,16,145.0,76.0,12.5,1,1,0,-1.0,0
21412,16,145.0,92.0,12.5,1,1,0,-3.0,0
21414,16,145.0,94.0,12.5,1,1,0,0.0,0
21415,16,145.0,74.0,12.5,1,1,0,-1.0,0
21416,16,145.0,84.0,12.5,1,1,0,-1.0,0
21417,16,145.0,84.0,12.5,1,1,0,-1.0,0
21418,16,145.0,68.0,12.5,1,1,0,0.0,0
21419,16,145.0,62.0,12.5,1,1,0,-2.0,0
10596,16,145.0,94.0,12.5,1,1,0,0.0,0
21421,16,145.0,78.0,12.5,1,1,1,13.0,0
10597,16,145.0,62.0,12.5,1,1,0,-20.0,1
21422,16,145.0,74.0,12.5,1,1,1,9.0,0
1024,16,145.0,80.0,12.5,1,1,0,-1.0,0
21424,16,145.0,64.0,12.5,1,1,0,0.0,0
21425,16,145.0,76.0,12.5,1,1,0,0.0,0
21426,16,145.0,72.0,12.5,1,1,0,0.0,0
21427,16,145.0,50.0,12.5,1,1,1,25.0,0
21428,16,145.0,76.0,12.5,1,1,0,-4.0,0
8727,16,145.0,64.0,12.5,1,1,0,-3.0,0
21429,16,145.0,98.0,12.5,1,1,1,1.0,0
10601,16,145.0,62.0,12.5,1,1,1,1.0,0
21430,16,145.0,70.0,12.5,1,1,0,-2.0,0
21431,16,145.0,80.0,12.5,1,1,0,-2.0,0
21432,16,145.0,80.0,12.5,1,1,0,-4.0,0
21433,16,145.0,84.0,12.5,1,1,0,-1.0,0
21434,16,145.0,76.0,12.5,1,1,0,-1.0,0
21435,16,145.0,88.0,12.5,1,1,0,-1.0,0
19882,16,145.0,84.0,12.5,1,1,0,-20.0,1
10610,16,145.0,54.0,12.5,1,1,0,0.0,0
21436,16,145.0,48.0,12.5,1,1,0,0.0,0
21439,16,145.0,64.0,12.5,1,1,0,-1.0,0
21441,16,145.0,84.0,12.5,1,1,0,0.0,0
21442,16,145.0,90.0,12.5,1,1,0,-2.0,0
21444,16,145.0,54.0,12.5,1,1,0,-1.0,0
21446,16,145.0,72.0,12.5,1,1,0,-1.0,0
21447,16,145.0,76.0,12.5,1,1,0,-1.0,0
19905,16,145.0,76.0,12.5,1,1,0,-20.0,1
21449,16,145.0,94.0,12.5,1,1,0,-20.0,1
21450,16,145.0,66.0,12.5,1,1,0,0.0,0
21451,16,145.0,98.0,12.5,1,1,0,0.0,0
21452,16,145.0,92.0,12.5,1,1,0,-2.0,0
21454,16,145.0,66.0,12.5,1,1,0,-16.0,0
10632,16,145.0,78.0,12.5,1,1,0,-3.0,0
19911,16,145.0,54.0,12.5,1,1,0,-20.0,1
21455,16,145.0,84.0,12.5,1,1,0,0.0,0
21456,16,145.0,78.0,12.5,1,1,0,-1.0,0
21457,16,145.0,96.0,12.5,1,1,0,-2.0,0
21458,16,145.0,88.0,12.5,1,1,1,7.0,0
21461,16,145.0,72.0,12.5,1,1,0,-1.0,0
21462,16,145.0,78.0,12.5,1,1,0,-1.0,0
21463,16,145.0,82.0,12.5,1,1,0,-1.0,0
12989,16,145.0,60.0,12.5,1,1,0,-1.0,0
21464,16,145.0,70.0,12.5,1,1,0,-2.0,0
21465,16,145.0,70.0,12.5,1,1,0,-4.0,0
21466,16,145.0,46.0,12.5,1,1,0,0.0,0
21468,16,145.0,84.0,12.5,1,1,0,-2.0,0
21469,16,145.0,62.0,12.5,1,1,0,-3.0,0
21471,16,145.0,92.0,12.5,1,1,0,-5.0,0
21472,16,145.0,74.0,12.5,1,1,0,-1.0,0
21473,16,145.0,88.0,12.5,1,1,0,-1.0,0
21474,16,145.0,90.0,12.5,1,1,1,10.0,0
21475,16,145.0,72.0,12.5,1,1,0,0.0,0
8792,16,145.0,80.0,12.5,1,1,0,0.0,0
21476,16,145.0,58.0,12.5,1,1,1,13.0,0
21478,16,145.0,86.0,12.5,1,1,0,0.0,0
19957,16,145.0,66.0,12.5,1,1,0,-20.0,1
8801,16,145.0,84.0,12.5,1,1,0,-4.0,0
21480,16,145.0,56.0,12.5,1,1,0,-20.0,1
21482,16,145.0,10.0,12.5,1,0,1,24.0,0
21483,16,145.0,86.0,12.5,1,1,0,-1.0,0
21484,16,145.0,64.0,12.5,1,1,0,-2.0,0
21485,16,145.0,88.0,12.5,1,1,0,0.0,0
21486,16,145.0,82.0,12.5,1,1,0,-5.0,0
21487,16,145.0,64.0,12.5,1,1,1,9.0,0
21488,16,145.0,64.0,12.5,1,1,0,0.0,0
21490,16,145.0,70.0,12.5,1,1,0,-5.0,0
8808,16,145.0,92.0,12.5,1,1,0,-2.0,0
21493,16,145.0,54.0,12.5,1,1,0,0.0,0
19970,16,145.0,54.0,12.5,1,1,0,0.0,0
10679,16,145.0,92.0,12.5,1,1,0,-2.0,0
21495,16,145.0,84.0,12.5,1,1,1,4.0,0
21496,16,145.0,92.0,12.5,1,1,0,-5.0,0
10686,16,145.0,78.0,12.5,1,1,0,-1.0,0
21497,16,145.0,78.0,12.5,1,1,0,0.0,0
21498,16,145.0,76.0,12.5,1,1,0,0.0,0
21499,16,145.0,70.0,12.5,1,1,0,-20.0,1
21501,16,145.0,80.0,12.5,1,1,0,-1.0,0
21502,16,145.0,70.0,12.5,1,1,0,-4.0,0
21504,16,145.0,68.0,12.5,1,1,0,-1.0,0
21505,16,145.0,78.0,12.5,1,1,0,0.0,0
21506,16,145.0,82.0,12.5,1,1,0,-13.0,0
21507,16,145.0,72.0,12.5,1,1,1,7.0,0
18810,16,145.0,66.0,12.5,1,1,0,-1.0,0
21508,16,145.0,68.0,12.5,1,1,0,0.0,0
21509,16,145.0,88.0,12.5,1,1,0,-1.0,0
19994,16,145.0,90.0,12.5,1,1,0,-20.0,1
10712,16,145.0,100.0,12.5,1,1,0,-20.0,1
21510,16,145.0,48.0,12.5,1,1,0,-20.0,1
21511,16,145.0,90.0,12.5,1,1,0,-2.0,0
21512,16,145.0,72.0,12.5,1,1,0,-6.0,0
21513,16,145.0,74.0,12.5,1,1,0,-5.0,0
21515,16,145.0,88.0,12.5,1,1,0,-1.0,0
21516,16,145.0,88.0,12.5,1,1,0,-1.0,0
21517,16,145.0,50.0,12.5,1,1,0,-1.0,0
20013,16,145.0,84.0,12.5,1,1,0,-1.0,0
21518,16,145.0,92.0,12.5,1,1,0,0.0,0
21519,16,145.0,86.0,12.5,1,1,0,-2.0,0
10731,16,145.0,76.0,12.5,1,1,0,-1.0,0
21524,16,145.0,90.0,12.5,1,1,0,-20.0,1
21525,16,145.0,84.0,12.5,1,1,0,0.0,0
21526,16,145.0,60.0,12.5,1,1,0,-1.0,0
20040,16,145.0,84.0,12.5,1,1,0,-20.0,1
21527,16,145.0,58.0,12.5,1,1,0,-1.0,0
21528,16,145.0,80.0,12.5,1,1,0,-2.0,0
21529,16,145.0,66.0,12.5,1,1,0,-1.0,0
21530,16,145.0,66.0,12.5,1,1,0,-20.0,1
21531,16,145.0,94.0,12.5,1,1,0,-2.0,0
21533,16,145.0,56.0,12.5,1,1,0,-1.0,0
21534,16,145.0,74.0,12.5,1,1,0,-1.0,0
21535,16,145.0,48.0,12.5,1,1,0,-20.0,1
21536,16,145.0,90.0,12.5,1,1,0,0.0,0
21537,16,145.0,52.0,12.5,1,1,0,0.0,0
21538,16,145.0,80.0,12.5,1,1,0,-2.0,0
21539,16,145.0,82.0,12.5,1,1,0,-1.0,0
21540,16,145.0,64.0,12.5,1,1,0,0.0,0
21541,16,145.0,80.0,12.5,1,1,0,-2.0,0
21542,16,145.0,86.0,12.5,1,1,0,0.0,0
21543,16,145.0,86.0,12.5,1,1,0,-3.0,0
21544,16,145.0,66.0,12.5,1,1,0,-1.0,0
21546,16,145.0,88.0,12.5,1,1,0,-11.0,0
21547,16,145.0,82.0,12.5,1,1,0,-9.0,0
21549,16,145.0,92.0,12.5,1,1,1,3.0,0
21550,16,145.0,84.0,12.5,1,1,0,-5.0,0
21551,16,145.0,72.0,12.5,1,1,1,3.0,0
21555,16,145.0,74.0,12.5,1,1,0,-1.0,0
21556,16,145.0,68.0,12.5,1,1,0,0.0,0
21557,16,145.0,56.0,12.5,1,1,0,-1.0,0
21558,16,145.0,66.0,12.5,1,1,0,-1.0,0
21560,16,145.0,88.0,12.5,1,1,0,-20.0,1
21561,16,145.0,86.0,12.5,1,1,0,-8.0,0
21562,16,145.0,78.0,12.5,1,1,0,-4.0,0
